created_at,description,favourites_count,followers_count,friends_count,id,id_str,listed_count,name,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,screen_name,status,statuses_count,withheld_in_countries,default_profile,geo_enabled,location,url,verified,default_profile_image,protected
Mon Feb 27 15:33:53 +0000 2012,"Vice pdt Formation Emploi Orientation Insertion Conseil Regional @RCValdeLoire, CM #Tours Chargé de mission @ArdanFrance. @UNmissionlocale, @villesaucarre @Talm",6782.0,8343.0,6336.0,505998825,505998825,265.0,Jean-Patrick Gille,E9254B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/505998825/1642171566,http://pbs.twimg.com/profile_images/1482001077042094084/0YoPhElr_normal.jpg,https://pbs.twimg.com/profile_images/1482001077042094084/0YoPhElr_normal.jpg,E9254B,C0DEED,DDEEF6,333333,True,jp_gille,"{'created_at': 'Tue Jun 21 20:32:42 +0000 2022', 'hashtags': [{'text': 'Patrimoine'}, {'text': 'indexathon'}, {'text': 'Tours'}], 'id': 1539345589539901440, 'id_str': '1539345589539901440', 'lang': 'fr', 'retweet_count': 5, 'retweeted_status': {'created_at': 'Mon Jun 20 11:59:21 +0000 2022', 'favorite_count': 4, 'hashtags': [{'text': 'Patrimoine'}, {'text': 'indexathon'}, {'text': 'Tours'}], 'id': 1538854012077875200, 'id_str': '1538854012077875200', 'lang': 'fr', 'retweet_count': 5, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '#Patrimoine 🎞\n✍️ À une semaine de l\'#indexathon ""Redécouvrir la Touraine"" organisé à #Tours, les inscriptions reste… https://t.co/UDYDJyVFz4', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1538854012077875200', 'url': 'https://t.co/UDYDJyVFz4'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @RCValdeLoire: #Patrimoine 🎞\n✍️ À une semaine de l\'#indexathon ""Redécouvrir la Touraine"" organisé à #Tours, les inscriptions restent ouv…', 'urls': [], 'user_mentions': [{'id': 219792155, 'id_str': '219792155', 'name': 'Région Centre-Val de Loire', 'screen_name': 'RCValdeLoire'}]}",8921.0,[],,True,Tours,,,,
Wed Dec 08 15:33:31 +0000 2010,Député de Vaucluse. Chevalier de l’Ordre National du Mérite.  Pratique le marathon. rugby -Stade Union Cavaillonnais XV,15.0,2163.0,159.0,224265528,224265528,140.0,JEAN-CLAUDE BOUCHET,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1749906577/370097_1266365092_752136117_n_normal.jpg,https://pbs.twimg.com/profile_images/1749906577/370097_1266365092_752136117_n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,JCBOUCHET,"{'created_at': 'Fri Jun 10 11:16:25 +0000 2022', 'hashtags': [], 'id': 1535219327409995776, 'id_str': '1535219327409995776', 'in_reply_to_screen_name': 'robinreda', 'in_reply_to_status_id': 1535171247419817984, 'in_reply_to_user_id': 41844495, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '@robinreda @BrunoLeMaire A vomir …', 'urls': [], 'user_mentions': [{'id': 41844495, 'id_str': '41844495', 'name': 'Robin Reda', 'screen_name': 'robinreda'}, {'id': 374184532, 'id_str': '374184532', 'name': 'Bruno Le Maire', 'screen_name': 'BrunoLeMaire'}]}",589.0,[],True,,CAVAILLON,,,,
Sun Oct 17 09:41:07 +0000 2010,"Économiste, ancien député PS de Lyon, ancien président de l'Association Française de Science économique",32.0,4352.0,284.0,203853981,203853981,189.0,Pierre Alain Muet,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/2619208923/011u8rkukf2gbyat61de_normal.jpeg,https://pbs.twimg.com/profile_images/2619208923/011u8rkukf2gbyat61de_normal.jpeg,C72033,998892,FAEDF7,C72033,,pierrealainmuet,"{'created_at': 'Wed Jun 22 10:40:52 +0000 2022', 'hashtags': [], 'id': 1539559036319895552, 'id_str': '1539559036319895552', 'lang': 'fr', 'retweet_count': 3899, 'retweeted_status': {'created_at': 'Wed Jun 22 08:45:33 +0000 2022', 'favorite_count': 16219, 'hashtags': [], 'id': 1539530016706510848, 'id_str': '1539530016706510848', 'lang': 'fr', 'retweet_count': 3899, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Je suis proprement écœuré par tous ces gens de LR,LREM ou du MoDem, qui participent avec ardeur à la banalisation d… https://t.co/72ieUfHjzm', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1539530016706510848', 'url': 'https://t.co/72ieUfHjzm'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @faureolivier: Je suis proprement écœuré par tous ces gens de LR,LREM ou du MoDem, qui participent avec ardeur à la banalisation de l’ex…', 'urls': [], 'user_mentions': [{'id': 213754264, 'id_str': '213754264', 'name': 'Olivier Faure', 'screen_name': 'faureolivier'}]}",818.0,[],,True,France,https://t.co/vYf2CHXrbl,True,,
Fri Jan 06 22:20:57 +0000 2012,Maire de Courbevoie. Président de POLD. Président des maires des Hauts-de-Seine. Présent sur Spotify 🎧🎙,1085.0,5476.0,751.0,456993474,456993474,119.0,Jacques Kossowski,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,https://pbs.twimg.com/profile_banners/456993474/1638376694,http://pbs.twimg.com/profile_images/1491410070042775555/qPBagUAS_normal.jpg,https://pbs.twimg.com/profile_images/1491410070042775555/qPBagUAS_normal.jpg,006BB3,FFFFFF,C0DFEC,333333,True,jakossowski,"{'created_at': 'Fri Jun 17 12:16:43 +0000 2022', 'hashtags': [{'text': 'Circo9203'}], 'id': 1537771218438344706, 'id_str': '1537771218438344706', 'lang': 'fr', 'retweet_count': 46, 'retweeted_status': {'created_at': 'Fri Jun 17 11:37:50 +0000 2022', 'favorite_count': 110, 'hashtags': [{'text': 'Circo9203'}], 'id': 1537761431197827072, 'id_str': '1537761431197827072', 'lang': 'fr', 'retweet_count': 46, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': 'Ce dimanche, votez pour un député utile à Courbevoie, Bois-Colombes et La Garenne-Colombes.\n\n#Circo9203… https://t.co/Se7s3xTVVj', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1537761431197827072', 'url': 'https://t.co/Se7s3xTVVj'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @philippejuvin: Ce dimanche, votez pour un député utile à Courbevoie, Bois-Colombes et La Garenne-Colombes.\n\n#Circo9203 #legislatives202…', 'urls': [], 'user_mentions': [{'id': 11911322, 'id_str': '11911322', 'name': '🇫🇷 🇪🇺 Pr Philippe Juvin MD PhD', 'screen_name': 'philippejuvin'}]}",1506.0,[],,True,Courbevoie - Hauts-de-Seine,https://t.co/waMbJs8BP2,,,
Wed Feb 03 08:18:45 +0000 2010,"Député de l'Ain, Conseiller régional. #BourgenBresse #Ain #AuvergneRhoneAlpes",6660.0,9483.0,1377.0,110940366,110940366,286.0,Xavier BRETON,DFD9E0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/110940366/1512553350,http://pbs.twimg.com/profile_images/938343125227057152/8g0SF8Dp_normal.jpg,https://pbs.twimg.com/profile_images/938343125227057152/8g0SF8Dp_normal.jpg,3B94D9,FFFFFF,C26270,C6A299,,bretonxavier,"{'created_at': 'Fri Jun 17 16:04:37 +0000 2022', 'hashtags': [], 'id': 1537828572521455616, 'id_str': '1537828572521455616', 'lang': 'fr', 'retweet_count': 3, 'retweeted_status': {'created_at': 'Fri Jun 17 15:31:32 +0000 2022', 'favorite_count': 3, 'hashtags': [], 'id': 1537820244202381314, 'id_str': '1537820244202381314', 'lang': 'fr', 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Rdv demain et dimanche chez Eligor à Izernore pour Festitruck avec pas moins de 45 camions décorés et des animation… https://t.co/mE5XA9NMtL', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1537820244202381314', 'url': 'https://t.co/mE5XA9NMtL'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @francoisbelay: Rdv demain et dimanche chez Eligor à Izernore pour Festitruck avec pas moins de 45 camions décorés et des animations aut…', 'urls': [], 'user_mentions': [{'id': 523248607, 'id_str': '523248607', 'name': 'François BELAY', 'screen_name': 'francoisbelay'}]}",5061.0,[],,True,Bourg-en-Bresse,,True,,
Fri Oct 28 17:48:44 +0000 2011,"Membre honoraire du Parlement, Ancien ministre.",63.0,5846.0,674.0,400220155,400220155,157.0,Marc Laffineur,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1636844296/image_normal.jpg,https://pbs.twimg.com/profile_images/1636844296/image_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,Marclaffineur,"{'created_at': 'Sat Jul 18 18:23:57 +0000 2020', 'favorite_count': 15, 'hashtags': [], 'id': 1284554518357827585, 'id_str': '1284554518357827585', 'lang': 'fr', 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Nos cathédrales qui brûlent on en mare on aimerait que le président défende les catholiques je n ai pas honte d en être', 'urls': [], 'user_mentions': []}",1650.0,[],True,True,"Avrillé, Pays de la Loire",,,,
Mon Dec 21 15:38:30 +0000 2009,Directrice des Affaires publiques @Inria,195.0,18878.0,1833.0,98405344,98405344,489.0,Sandrine Mazetier,C30037,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/98405344/1618482414,http://pbs.twimg.com/profile_images/1280127319319904256/8hLpKkf2_normal.jpg,https://pbs.twimg.com/profile_images/1280127319319904256/8hLpKkf2_normal.jpg,0084B4,080101,B3A8A9,030101,,S_Mazetier,"{'created_at': 'Tue Jun 21 09:42:44 +0000 2022', 'hashtags': [], 'id': 1539182019128840194, 'id_str': '1539182019128840194', 'lang': 'fr', 'retweet_count': 8, 'retweeted_status': {'created_at': 'Tue Jun 21 08:25:35 +0000 2022', 'favorite_count': 14, 'hashtags': [], 'id': 1539162602366029827, 'id_str': '1539162602366029827', 'lang': 'fr', 'retweet_count': 8, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': ""🤝Forts d'une ambition commune de renforcer leur impact, @inria &amp; @INRAE_France signent un nouvel accord-cadre pour… https://t.co/kNzljRGLP1"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1539162602366029827', 'url': 'https://t.co/kNzljRGLP1'}], 'user_mentions': [{'id': 182857317, 'id_str': '182857317', 'name': 'Inria', 'screen_name': 'Inria'}, {'id': 262082115, 'id_str': '262082115', 'name': 'INRAE', 'screen_name': 'INRAE_France'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': ""RT @Inria: 🤝Forts d'une ambition commune de renforcer leur impact, @inria &amp; @INRAE_France signent un nouvel accord-cadre pour favoriser les…"", 'urls': [], 'user_mentions': [{'id': 182857317, 'id_str': '182857317', 'name': 'Inria', 'screen_name': 'Inria'}, {'id': 182857317, 'id_str': '182857317', 'name': 'Inria', 'screen_name': 'Inria'}, {'id': 262082115, 'id_str': '262082115', 'name': 'INRAE', 'screen_name': 'INRAE_France'}]}",8571.0,[],,True,Paris,,True,,
Sun Oct 17 07:27:27 +0000 2010,Député (1997/2017) Président du Département (2006/2013) conseiller départemental depuis 1994 #Ardeche Fondateur de la @grottechauvet2 compte personnel,3267.0,14230.0,1047.0,203828194,203828194,477.0,Pascal Terrasse🇺🇦,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/203828194/1555158093,http://pbs.twimg.com/profile_images/1075446224008962051/4jmNVw8B_normal.jpg,https://pbs.twimg.com/profile_images/1075446224008962051/4jmNVw8B_normal.jpg,F58EA8,C0DEED,DDEEF6,333333,True,pterrasse,"{'created_at': 'Fri Jun 24 20:59:55 +0000 2022', 'hashtags': [{'text': 'Montpellier'}, {'text': 'Rugby'}, {'text': 'TOP14'}], 'id': 1540439599532711938, 'id_str': '1540439599532711938', 'lang': 'fr', 'retweet_count': 1, 'retweeted_status': {'created_at': 'Fri Jun 24 20:59:06 +0000 2022', 'favorite_count': 1, 'hashtags': [{'text': 'Montpellier'}, {'text': 'Rugby'}, {'text': 'TOP14'}], 'id': 1540439395521675265, 'id_str': '1540439395521675265', 'lang': 'fr', 'retweet_count': 1, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Les carottés sont cuites ! Viva #Montpellier #Rugby #TOP14 ! Énorme les mecs… le BOUCLIER !!!!', 'urls': [], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @pterrasse: Les carottés sont cuites ! Viva #Montpellier #Rugby #TOP14 ! Énorme les mecs… le BOUCLIER !!!!', 'urls': [], 'user_mentions': [{'id': 203828194, 'id_str': '203828194', 'name': 'Pascal Terrasse🇺🇦', 'screen_name': 'pterrasse'}]}",8224.0,[],,,Ardèche - Lyon ,,True,,
Sun Oct 14 09:03:43 +0000 2012,Depute du Pas de Calais 1 ere Circonscription et maire de Bapaume,,1560.0,1196.0,879705997,879705997,82.0,cottel jean jacques,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/879705997/1490183701,http://pbs.twimg.com/profile_images/844517945955045379/6G8WVO1V_normal.jpg,https://pbs.twimg.com/profile_images/844517945955045379/6G8WVO1V_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,cotteljj,"{'created_at': 'Sun Jan 19 19:55:19 +0000 2020', 'favorite_count': 4, 'hashtags': [], 'id': 1218985306520793090, 'id_str': '1218985306520793090', 'lang': 'fr', 'retweet_count': 1, 'source': '<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>', 'text': ""Les voeux à l'ACB Bapaume, c'était cette semaine. Ce fut l'occasion pour le Président Jacques Cinet de présenter le… https://t.co/3Kmv061GnO"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1218985306520793090', 'url': 'https://t.co/3Kmv061GnO'}], 'user_mentions': []}",2213.0,[],,,,,,,
Tue Mar 20 08:34:03 +0000 2012,Candidat #Nupes 4ème circonscription Indre-et-Loire #LaurentBaumel2022,473.0,9247.0,1103.0,531036044,531036044,198.0,Laurent Baumel,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/531036044/1652798922,http://pbs.twimg.com/profile_images/1528049137899421698/KcCU7I-B_normal.jpg,https://pbs.twimg.com/profile_images/1528049137899421698/KcCU7I-B_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,laurentbaumel,"{'created_at': 'Sun Jun 19 21:55:28 +0000 2022', 'favorite_count': 13, 'hashtags': [], 'id': 1538641640021184512, 'id_str': '1538641640021184512', 'in_reply_to_screen_name': 'laurentbaumel', 'in_reply_to_status_id': 1538641638431801344, 'in_reply_to_user_id': 531036044, 'lang': 'fr', 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': 'Le combat que nous avons mené au cours de ces six semaines est un combat fondateur. Nous resterons unis pour en con… https://t.co/RPDq1x6UJ8', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1538641640021184512', 'url': 'https://t.co/RPDq1x6UJ8'}], 'user_mentions': []}",2034.0,[],True,True,Indre-et-Loire,,,,
Fri Dec 16 12:38:56 +0000 2011,,17646.0,108875.0,1701.0,438305534,438305534,978.0,Richard Ferrand,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1524733399885398021/Ccy94WQR_normal.jpg,https://pbs.twimg.com/profile_images/1524733399885398021/Ccy94WQR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,RichardFerrand,"{'created_at': 'Sun Jun 19 09:53:30 +0000 2022', 'hashtags': [{'text': 'Carhaix'}, {'text': 'Châteaulin'}], 'id': 1538459953236688897, 'id_str': '1538459953236688897', 'lang': 'fr', 'retweet_count': 30, 'retweeted_status': {'created_at': 'Sun Jun 19 08:52:30 +0000 2022', 'favorite_count': 128, 'hashtags': [{'text': 'Carhaix'}, {'text': 'Châteaulin'}], 'id': 1538444600800686081, 'id_str': '1538444600800686081', 'lang': 'fr', 'retweet_count': 30, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Ce matin, Richard Ferrand, candidat de #Carhaix - #Châteaulin, a voté à 10 h 30 comme à son habitude au bureau de v… https://t.co/y3AeNW3f0c', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1538444600800686081', 'url': 'https://t.co/y3AeNW3f0c'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @OuestFrance29: Ce matin, Richard Ferrand, candidat de #Carhaix - #Châteaulin, a voté à 10 h 30 comme à son habitude au bureau de vote d…', 'urls': [], 'user_mentions': [{'id': 204362247, 'id_str': '204362247', 'name': 'Ouest-France 29', 'screen_name': 'OuestFrance29'}]}",11933.0,[],True,True,Motreff,,True,,
Fri Jan 06 20:29:31 +0000 2012,Ex Députée de la #Sarthe @socialistesAN #circo7204 #CantonLeMans7 Conseillère municipale de #Fay,4455.0,2972.0,1227.0,456917253,456917253,154.0,Sylvie Tolmont 🌹,000000,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,,https://pbs.twimg.com/profile_banners/456917253/1651959285,http://pbs.twimg.com/profile_images/908658671969808384/SpFz8iSX_normal.jpg,https://pbs.twimg.com/profile_images/908658671969808384/SpFz8iSX_normal.jpg,F58EA8,000000,000000,000000,,SylvieTolmont,"{'created_at': 'Sat Jun 25 11:43:58 +0000 2022', 'favorite_count': 8, 'hashtags': [{'text': 'LREM'}], 'id': 1540662080340205570, 'id_str': '1540662080340205570', 'lang': 'fr', 'possibly_sensitive': True, 'quoted_status_id': 1540646552808656896, 'quoted_status_id_str': '1540646552808656896', 'retweet_count': 2, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Les vertus de l’oubli selon #LREM. Récupérer notre proposition de constitutionnaliser le droit à l’IVG qu’elle avai… https://t.co/XEKdmnTtfC', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540662080340205570', 'url': 'https://t.co/XEKdmnTtfC'}], 'user_mentions': []}",11132.0,[],,True,,https://t.co/2ulz1Ki7s0,True,,
Sun Feb 21 17:35:36 +0000 2010,Député de Boulogne-Billancourt - LREM,7796.0,27702.0,3846.0,116229959,116229959,458.0,Thierry SOLERE,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/116229959/1525417607,http://pbs.twimg.com/profile_images/2585122385/image_normal.jpg,https://pbs.twimg.com/profile_images/2585122385/image_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,solere92,"{'created_at': 'Fri Jun 24 09:46:01 +0000 2022', 'hashtags': [], 'id': 1540270006990249984, 'id_str': '1540270006990249984', 'lang': 'fr', 'retweet_count': 4, 'retweeted_status': {'created_at': 'Fri Jun 24 09:40:04 +0000 2022', 'favorite_count': 6, 'hashtags': [], 'id': 1540268509627834368, 'id_str': '1540268509627834368', 'lang': 'fr', 'retweet_count': 4, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '🎙️ Ne manquez pas le nouvel épisode du podcast @FForklart disponible le 27 juin !\n\nDans cette émission enregistrée… https://t.co/A9LrkhOwNi', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540268509627834368', 'url': 'https://t.co/A9LrkhOwNi'}], 'user_mentions': [{'id': 1229303850366099457, 'id_str': '1229303850366099457', 'name': 'Frankrike Forklart', 'screen_name': 'FForklart'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @AmbaFr_Norge: 🎙️ Ne manquez pas le nouvel épisode du podcast @FForklart disponible le 27 juin !\n\nDans cette émission enregistrée except…', 'urls': [], 'user_mentions': [{'id': 2669405904, 'id_str': '2669405904', 'name': 'La France en Norvège', 'screen_name': 'AmbaFr_Norge'}, {'id': 1229303850366099457, 'id_str': '1229303850366099457', 'name': 'Frankrike Forklart', 'screen_name': 'FForklart'}]}",14197.0,[],,True,Boulogne-Billancourt,https://t.co/AN2CUBdOdn,True,,
